Cidade;Escola;Dimensao;NotaDaDimensao;Area;NotaDaArea;Topico;NotaDoTopico;AnoDaAvaliacao
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Administrativa;8.32975;Avaliação Normativa;8.73270;Uso das Ferramentas da Gestão Escolar;8.76907;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Administrativa;8.32975;Administração Escolar;7.71373;Investimentos e Gestão de Recursos Humanos;8.18500;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Administrativa;8.32975;Administração Escolar;7.71373;Prestação de Contas;7.57204;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Administrativa;8.32975;Administração Escolar;7.71373;Transporte Escolar;7.14000;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Referencial Curricular;8.58417;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Projeto Político-Pedagógico / Proposta Pedagógica;7.17641;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Planejamento;8.19832;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Práticas Pedagógicas;7.64327;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Recursos Pedagógicos;7.62291;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Recursos Tecnológicos e Midiáticos;6.75643;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Instrumentos Pedagógicos;7.78511;Atendimento Educacional Especializado / AEE;8.65000;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Modalidades Atendidas Pela Escola;8.49550;Educação de Jovens e Adultos/EJA;8.49550;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Avaliação;8.26609;Avaliação da Aprendizagem;8.49314;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Avaliação;8.26609;Avaliação de Desempenho / SAEMS;7.82250;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Avaliação;8.26609;Avaliação de Desempenho / Prova Brasil;8.51600;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão Pedagógica;7.95638;Índice de Educação;8.26502;Índice de Desenvolvimento da Educação Básica/IDEB;8.26502;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Sala da Direção;7.64956;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Sala da Coordenação Pedagógica;7.51639;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Sala dos Professores;7.39894;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Secretaria Escolar;7.67579;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Salas de Aula;7.96822;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Área Externa da Escola;8.33250;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Banheiros;8.20500;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Biblioteca;8.14972;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Sala de Tecnologias (STE);7.08400;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Segurança;7.67333;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Acessibilidade;6.83667;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Alimentação Escolar/Cozinha/Depósito;7.69891;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.73011;Instalações e Condições de Funcionamento;7.73011;Quadra de Esportes;8.66667;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Interação;7.40000;Relacionamento Interpessoal;7.40000;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Ambiente Escolar;7.76619;Comunicação e Integração com a Escola;7.90429;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Ambiente Escolar;7.76619;Zelo ao Patrimônio;7.41500;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Ambiente Escolar;7.76619;Compromisso com a Escola;7.59000;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Grau de Satisfação;7.75116;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;7.80000;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Grau de Satisfação;7.75116;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;7.81887;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Grau de Satisfação;7.75116;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;7.77547;2018
BRASILÂNDIA;EE ADILSON ALVES DA SILVA;Gestão de Interação e Ambiente Escolar;7.72443;Grau de Satisfação;7.75116;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.50621;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Administrativa;8.78662;Avaliação Normativa;8.99199;Gestão Escolar;8.95626;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Administrativa;8.78662;Avaliação Normativa;8.99199;Uso das Ferramentas da Gestão Escolar;9.04279;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Administrativa;8.78662;Administração Escolar;8.28924;Investimentos e Gestão de Recursos Humanos;8.44500;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Administrativa;8.78662;Administração Escolar;8.28924;Prestação de Contas;7.76551;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Referencial Curricular;8.68935;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Projeto Político-Pedagógico / Proposta Pedagógica;7.54321;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Planejamento;8.69786;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Práticas Pedagógicas;8.31363;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Recursos Pedagógicos;7.63406;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Recursos Tecnológicos e Midiáticos;6.99003;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Instrumentos Pedagógicos;7.91633;Atendimento Educacional Especializado / AEE;7.96818;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Modalidades Atendidas Pela Escola;9.14866;Educação de Jovens e Adultos/EJA;9.14866;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Avaliação;8.50072;Avaliação da Aprendizagem;8.86122;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Avaliação;8.50072;Avaliação de Desempenho / SAEMS;8.18000;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Avaliação;8.50072;Avaliação de Desempenho / Prova Brasil;8.58600;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão Pedagógica;8.10580;Índice de Educação;7.99044;Índice de Desenvolvimento da Educação Básica/IDEB;7.99044;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Sala da Direção;8.47305;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Sala da Coordenação Pedagógica;7.90631;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Sala dos Professores;8.19029;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Secretaria Escolar;8.55493;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Salas de Aula;9.02093;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Área Externa da Escola;9.13375;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Banheiros;9.31000;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Biblioteca;7.59342;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Sala de Tecnologias (STE);7.05200;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Segurança;8.28333;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Acessibilidade;8.47889;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Alimentação Escolar/Cozinha/Depósito;8.03279;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Infraestrutura e Condições de Funcionamento da Escola;8.43817;Instalações e Condições de Funcionamento;8.43817;Quadra de Esportes;9.08000;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Interação;7.44333;Relacionamento Interpessoal;7.44333;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Ambiente Escolar;7.99952;Comunicação e Integração com a Escola;8.08571;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Ambiente Escolar;7.99952;Zelo ao Patrimônio;7.85000;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Ambiente Escolar;7.99952;Compromisso com a Escola;7.79667;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Grau de Satisfação;8.24313;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;8.25517;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Grau de Satisfação;8.24313;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.33793;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Grau de Satisfação;8.24313;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;8.19655;2018
CAARAPÓ;EE ARCÊNIO ROJAS;Gestão de Interação e Ambiente Escolar;7.97108;Grau de Satisfação;8.24313;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;8.12707;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Administrativa;8.63272;Avaliação Normativa;8.91843;Gestão Escolar;8.90165;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Administrativa;8.63272;Avaliação Normativa;8.91843;Uso das Ferramentas da Gestão Escolar;8.94232;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Administrativa;8.63272;Administração Escolar;8.19309;Investimentos e Gestão de Recursos Humanos;8.09250;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Administrativa;8.63272;Administração Escolar;8.19309;Prestação de Contas;8.11192;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Administrativa;8.63272;Administração Escolar;8.19309;Transporte Escolar;8.36000;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Referencial Curricular;8.16582;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Projeto Político-Pedagógico / Proposta Pedagógica;6.94856;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Planejamento;8.27362;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Práticas Pedagógicas;7.50173;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Recursos Pedagógicos;6.55150;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Recursos Tecnológicos e Midiáticos;6.20702;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Instrumentos Pedagógicos;7.20839;Atendimento Educacional Especializado / AEE;7.46727;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Avaliação;8.13347;Avaliação da Aprendizagem;8.55940;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Avaliação;8.13347;Avaliação de Desempenho / SAEMS;7.78250;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Avaliação;8.13347;Avaliação de Desempenho / Prova Brasil;8.20800;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão Pedagógica;7.46743;Índice de Educação;7.62813;Índice de Desenvolvimento da Educação Básica/IDEB;7.62813;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Sala da Direção;7.84899;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Sala da Coordenação Pedagógica;7.24891;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Sala dos Professores;7.05729;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Secretaria Escolar;7.30901;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Salas de Aula;7.96065;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Área Externa da Escola;7.62000;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Banheiros;7.84333;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Biblioteca;5.59561;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Sala de Tecnologias (STE);6.70800;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Segurança;7.71333;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Acessibilidade;5.58556;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Alimentação Escolar/Cozinha/Depósito;6.84546;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Infraestrutura e Condições de Funcionamento da Escola;7.07133;Instalações e Condições de Funcionamento;7.07133;Quadra de Esportes;8.64000;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Interação;7.53333;Relacionamento Interpessoal;7.53333;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Ambiente Escolar;7.83666;Comunicação e Integração com a Escola;7.94571;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Ambiente Escolar;7.83666;Zelo ao Patrimônio;7.24500;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Ambiente Escolar;7.83666;Compromisso com a Escola;8.11667;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Grau de Satisfação;7.89640;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos na unidade escolar;7.91473;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Grau de Satisfação;7.89640;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos pelos professores na unidade escolar;8.02584;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Grau de Satisfação;7.89640;Numa escala de 0 a 10, qual o seu grau de satisfação em relação aos trabalhos desenvolvidos com os estudantes na unidade escolar;7.85271;2018
CAARAPÓ;EE PROF. JOAQUIM ALFREDO SOARES VIANNA;Gestão de Interação e Ambiente Escolar;7.81191;Grau de Satisfação;7.89640;Numa escala de 0 a 10, qual o grau de satisfação dos pais ou responsáveis em relação aos trabalhos desenvolvidos na unidade escolar;7.76224;2018
CAARAPÓ;EE PROF.ª CLEUZA APARECIDA VARGAS GALHARDO;Gestão Administrativa;9.48741;Avaliação Normativa;9.65992;Gestão Escolar;9.68407;2018
CAARAPÓ;EE PROF.ª CLEUZA APARECIDA VARGAS GALHARDO;Gestão Administrativa;9.48741;Avaliação Normativa;9.65992;Uso das Ferramentas da Gestão Escolar;9.62561;2018
CAARAPÓ;EE PROF.ª CLEUZA APARECIDA VARGAS GALHARDO;Gestão Administrativa;9.48741;Administração Escolar;9.22289;Investimentos e Gestão de Recursos Humanos;9.54500;2018
